timestamp,shoreline_change_m_per_yr,beach_slope_deg,intertidal_extent_m
2025-03-09 01:00:00,-0.198,4.67,47.8
2025-03-09 02:00:00,-0.198,5.97,53.1
2025-03-09 03:00:00,-0.198,5.76,45.6
2025-03-09 04:00:00,-0.198,5.82,48.7
2025-03-09 05:00:00,-0.198,3.94,45.1
2025-03-09 06:00:00,-0.198,4.79,43.7
2025-03-09 07:00:00,-0.198,5.15,43.2
2025-03-09 08:00:00,-0.198,4.93,47.2
2025-03-09 09:00:00,-0.198,5.66,50.0
2025-03-09 10:00:00,-0.198,6.89,45.1
2025-03-09 11:00:00,-0.198,5.25,50.4
2025-03-09 12:00:00,-0.198,4.3,51.6
2025-03-09 13:00:00,-0.198,3.26,48.7
2025-03-09 14:00:00,-0.198,5.21,47.1
2025-03-09 15:00:00,-0.198,4.21,44.1
2025-03-09 16:00:00,-0.198,5.51,50.0
2025-03-09 17:00:00,-0.198,5.44,42.7
2025-03-09 18:00:00,-0.198,6.88,47.9
2025-03-09 19:00:00,-0.198,5.26,42.2
2025-03-09 20:00:00,-0.198,5.55,42.9
2025-03-09 21:00:00,-0.198,4.21,45.9
2025-03-09 22:00:00,-0.198,3.28,48.2
2025-03-09 23:00:00,-0.198,6.29,49.1
2025-03-10 00:00:00,-0.198,6.45,47.8
2025-03-10 01:00:00,-0.198,4.6,46.6
2025-03-10 02:00:00,-0.198,2.68,45.5
2025-03-10 03:00:00,-0.198,6.63,49.9
2025-03-10 04:00:00,-0.198,6.43,49.8
2025-03-10 05:00:00,-0.198,4.86,48.4
2025-03-10 06:00:00,-0.198,6.28,48.7
2025-03-10 07:00:00,-0.198,4.95,52.6
2025-03-10 08:00:00,-0.198,5.26,50.9
2025-03-10 09:00:00,-0.198,3.05,43.6
2025-03-10 10:00:00,-0.198,6.47,50.5
2025-03-10 11:00:00,-0.198,2.9,52.0
2025-03-10 12:00:00,-0.198,7.07,45.4
2025-03-10 13:00:00,-0.198,7.19,50.7
2025-03-10 14:00:00,-0.198,1.93,56.8
2025-03-10 15:00:00,-0.198,6.87,49.3
2025-03-10 16:00:00,-0.198,4.71,47.1
2025-03-10 17:00:00,-0.198,5.51,47.5
2025-03-10 18:00:00,-0.198,3.31,48.2
2025-03-10 19:00:00,-0.198,4.61,43.1
2025-03-10 20:00:00,-0.198,3.58,43.0
2025-03-10 21:00:00,-0.198,4.05,48.6
2025-03-10 22:00:00,-0.198,6.47,47.7
2025-03-10 23:00:00,-0.198,6.2,49.8
2025-03-11 00:00:00,-0.198,5.98,49.2
2025-03-11 01:00:00,-0.198,4.35,50.2
2025-03-11 02:00:00,-0.198,4.17,52.9
2025-03-11 03:00:00,-0.198,3.02,43.2
2025-03-11 04:00:00,-0.198,5.81,47.3
2025-03-11 05:00:00,-0.198,7.32,48.4
2025-03-11 06:00:00,-0.198,6.75,49.5
2025-03-11 07:00:00,-0.198,5.04,45.7
2025-03-11 08:00:00,-0.198,5.59,47.3
2025-03-11 09:00:00,-0.198,5.3,52.1
2025-03-11 10:00:00,-0.198,6.09,51.4
2025-03-11 11:00:00,-0.198,7.09,41.6
2025-03-11 12:00:00,-0.198,4.32,49.3
2025-03-11 13:00:00,-0.198,4.36,49.6
2025-03-11 14:00:00,-0.198,4.66,47.3
2025-03-11 15:00:00,-0.198,4.96,49.6
2025-03-11 16:00:00,-0.198,5.87,51.2
2025-03-11 17:00:00,-0.198,4.92,52.1
2025-03-11 18:00:00,-0.198,3.98,50.3
2025-03-11 19:00:00,-0.198,3.99,51.9
2025-03-11 20:00:00,-0.198,3.59,50.0
2025-03-11 21:00:00,-0.198,4.87,43.1
2025-03-11 22:00:00,-0.198,6.24,49.6
2025-03-11 23:00:00,-0.198,5.5,46.3
2025-03-12 00:00:00,-0.198,5.68,52.5
2025-03-12 01:00:00,-0.198,3.7,51.5
2025-03-12 02:00:00,-0.198,3.59,51.5
2025-03-12 03:00:00,-0.198,5.21,49.7
2025-03-12 04:00:00,-0.198,6.5,51.0
2025-03-12 05:00:00,-0.198,6.01,53.1
2025-03-12 06:00:00,-0.198,4.19,49.4
2025-03-12 07:00:00,-0.198,7.75,50.3
2025-03-12 08:00:00,-0.198,2.56,46.9
2025-03-12 09:00:00,-0.198,5.03,53.0
2025-03-12 10:00:00,-0.198,5.12,48.3
2025-03-12 11:00:00,-0.198,4.75,52.3
2025-03-12 12:00:00,-0.198,5.63,54.3
2025-03-12 13:00:00,-0.198,4.76,56.0
2025-03-12 14:00:00,-0.198,3.21,51.2
2025-03-12 15:00:00,-0.198,4.89,54.0
2025-03-12 16:00:00,-0.198,5.2,52.1
2025-03-12 17:00:00,-0.198,6.09,46.6
2025-03-12 18:00:00,-0.198,6.7,47.7
2025-03-12 19:00:00,-0.198,3.97,54.7
2025-03-12 20:00:00,-0.198,7.01,55.6
2025-03-12 21:00:00,-0.198,4.49,45.8
2025-03-12 22:00:00,-0.198,4.39,53.2
2025-03-12 23:00:00,-0.198,4.51,53.0
2025-03-13 00:00:00,-0.198,2.66,51.5
2025-03-13 01:00:00,-0.198,4.49,51.5
2025-03-13 02:00:00,-0.198,6.57,50.7
2025-03-13 03:00:00,-0.198,5.57,48.1
2025-03-13 04:00:00,-0.198,5.27,50.7
2025-03-13 05:00:00,-0.198,5.42,56.0
2025-03-13 06:00:00,-0.198,6.51,52.9
2025-03-13 07:00:00,-0.198,3.95,56.1
2025-03-13 08:00:00,-0.198,6.08,47.9
2025-03-13 09:00:00,-0.198,5.08,55.2
2025-03-13 10:00:00,-0.198,4.06,56.2
2025-03-13 11:00:00,-0.198,5.56,46.1
2025-03-13 12:00:00,-0.198,5.1,52.3
2025-03-13 13:00:00,-0.198,4.03,54.9
2025-03-13 14:00:00,-0.198,3.72,57.8
2025-03-13 15:00:00,-0.198,4.48,49.8
2025-03-13 16:00:00,-0.198,4.39,58.1
2025-03-13 17:00:00,-0.198,6.47,55.2
2025-03-13 18:00:00,-0.198,4.74,50.9
2025-03-13 19:00:00,-0.198,4.55,56.9
2025-03-13 20:00:00,-0.198,6.35,60.8
2025-03-13 21:00:00,-0.198,6.62,52.9
2025-03-13 22:00:00,-0.198,4.0,52.7
2025-03-13 23:00:00,-0.198,3.51,51.1
2025-03-14 00:00:00,-0.198,5.62,60.4
2025-03-14 01:00:00,-0.198,4.75,52.7
2025-03-14 02:00:00,-0.198,4.35,52.0
2025-03-14 03:00:00,-0.198,6.25,53.0
2025-03-14 04:00:00,-0.198,4.69,53.0
2025-03-14 05:00:00,-0.198,7.3,53.1
2025-03-14 06:00:00,-0.198,5.06,52.5
2025-03-14 07:00:00,-0.198,5.2,52.7
2025-03-14 08:00:00,-0.198,7.69,55.3
2025-03-14 09:00:00,-0.198,5.37,58.9
2025-03-14 10:00:00,-0.198,4.15,51.9
2025-03-14 11:00:00,-0.198,3.78,51.0
2025-03-14 12:00:00,-0.198,4.45,55.9
2025-03-14 13:00:00,-0.198,5.28,56.5
2025-03-14 14:00:00,-0.198,6.09,59.5
2025-03-14 15:00:00,-0.198,3.2,59.1
2025-03-14 16:00:00,-0.198,5.0,50.1
2025-03-14 17:00:00,-0.198,6.53,48.9
2025-03-14 18:00:00,-0.198,5.31,56.6
2025-03-14 19:00:00,-0.198,6.63,56.5
2025-03-14 20:00:00,-0.198,3.19,59.3
2025-03-14 21:00:00,-0.198,4.73,56.1
2025-03-14 22:00:00,-0.198,5.14,53.2
2025-03-14 23:00:00,-0.198,5.66,58.0
2025-03-15 00:00:00,-0.198,3.98,51.7
2025-03-15 01:00:00,-0.198,5.5,60.9
2025-03-15 02:00:00,-0.198,5.59,55.7
2025-03-15 03:00:00,-0.198,4.91,52.7
2025-03-15 04:00:00,-0.198,5.56,52.2
2025-03-15 05:00:00,-0.198,5.38,55.5
2025-03-15 06:00:00,-0.199,4.21,54.6
2025-03-15 07:00:00,-0.199,4.81,54.5
2025-03-15 08:00:00,-0.199,3.5,50.9
2025-03-15 09:00:00,-0.199,3.2,54.4
2025-03-15 10:00:00,-0.199,5.31,57.4
2025-03-15 11:00:00,-0.199,2.73,52.6
2025-03-15 12:00:00,-0.199,4.71,55.6
2025-03-15 13:00:00,-0.199,5.5,58.2
2025-03-15 14:00:00,-0.199,5.02,56.8
2025-03-15 15:00:00,-0.199,7.62,51.2
2025-03-15 16:00:00,-0.199,5.51,55.8
2025-03-15 17:00:00,-0.199,4.68,59.3
2025-03-15 18:00:00,-0.199,5.73,56.4
2025-03-15 19:00:00,-0.199,3.43,58.4
2025-03-15 20:00:00,-0.199,6.2,57.8
2025-03-15 21:00:00,-0.199,4.39,51.5
2025-03-15 22:00:00,-0.199,6.33,60.2
2025-03-15 23:00:00,-0.199,5.48,58.6
2025-03-16 00:00:00,-0.199,5.75,53.1
2025-03-16 01:00:00,-0.199,4.34,57.8
2025-03-16 02:00:00,-0.199,3.63,53.5
2025-03-16 03:00:00,-0.199,3.61,53.6
2025-03-16 04:00:00,-0.199,2.94,51.2
2025-03-16 05:00:00,-0.199,4.54,50.8
2025-03-16 06:00:00,-0.199,4.3,54.4
2025-03-16 07:00:00,-0.199,6.21,53.1
2025-03-16 08:00:00,-0.199,3.76,49.4
2025-03-16 09:00:00,-0.199,7.63,55.0
2025-03-16 10:00:00,-0.199,3.8,55.4
2025-03-16 11:00:00,-0.199,3.91,54.8
2025-03-16 12:00:00,-0.199,3.22,54.8
2025-03-16 13:00:00,-0.199,5.01,55.1
2025-03-16 14:00:00,-0.199,4.61,54.4
2025-03-16 15:00:00,-0.199,4.87,55.0
2025-03-16 16:00:00,-0.199,5.49,55.4
2025-03-16 17:00:00,-0.199,6.18,52.2
2025-03-16 18:00:00,-0.199,3.6,50.1
2025-03-16 19:00:00,-0.199,5.02,54.9
2025-03-16 20:00:00,-0.199,6.03,54.4
2025-03-16 21:00:00,-0.199,3.69,55.3
2025-03-16 22:00:00,-0.199,8.32,57.3
2025-03-16 23:00:00,-0.199,7.81,53.8
2025-03-17 00:00:00,-0.199,4.91,51.8
2025-03-17 01:00:00,-0.199,3.67,53.6
2025-03-17 02:00:00,-0.199,3.83,49.1
2025-03-17 03:00:00,-0.199,5.28,52.3
2025-03-17 04:00:00,-0.199,5.77,51.9
2025-03-17 05:00:00,-0.199,2.79,54.8
2025-03-17 06:00:00,-0.199,3.86,50.8
2025-03-17 07:00:00,-0.199,5.17,52.4
2025-03-17 08:00:00,-0.199,3.31,51.7
2025-03-17 09:00:00,-0.199,4.64,44.7
2025-03-17 10:00:00,-0.199,5.52,50.6
2025-03-17 11:00:00,-0.199,4.81,52.1
2025-03-17 12:00:00,-0.199,4.12,49.5
2025-03-17 13:00:00,-0.199,5.1,51.8
2025-03-17 14:00:00,-0.199,5.61,56.2
2025-03-17 15:00:00,-0.199,3.89,55.1
2025-03-17 16:00:00,-0.199,5.41,46.6
2025-03-17 17:00:00,-0.199,5.39,54.4
2025-03-17 18:00:00,-0.199,5.62,53.9
2025-03-17 19:00:00,-0.199,5.32,51.9
2025-03-17 20:00:00,-0.199,5.16,45.1
2025-03-17 21:00:00,-0.199,4.81,54.5
2025-03-17 22:00:00,-0.199,4.64,50.9
2025-03-17 23:00:00,-0.199,5.87,52.8
2025-03-18 00:00:00,-0.199,4.89,47.1
2025-03-18 01:00:00,-0.199,5.64,47.8
2025-03-18 02:00:00,-0.199,5.62,52.8
2025-03-18 03:00:00,-0.199,3.87,54.9
2025-03-18 04:00:00,-0.199,4.62,48.7
2025-03-18 05:00:00,-0.199,4.94,54.5
2025-03-18 06:00:00,-0.199,5.11,48.7
2025-03-18 07:00:00,-0.199,5.52,48.7
2025-03-18 08:00:00,-0.199,5.21,45.7
2025-03-18 09:00:00,-0.199,5.05,51.5
2025-03-18 10:00:00,-0.199,4.48,49.4
2025-03-18 11:00:00,-0.199,6.27,49.6
2025-03-18 12:00:00,-0.199,5.42,48.9
2025-03-18 13:00:00,-0.199,4.87,47.0
2025-03-18 14:00:00,-0.199,4.53,51.9
2025-03-18 15:00:00,-0.199,5.34,49.8
2025-03-18 16:00:00,-0.199,5.04,52.4
2025-03-18 17:00:00,-0.199,3.17,47.2
2025-03-18 18:00:00,-0.199,3.81,50.7
2025-03-18 19:00:00,-0.199,6.57,56.4
2025-03-18 20:00:00,-0.199,5.44,47.9
2025-03-18 21:00:00,-0.199,4.23,48.5
2025-03-18 22:00:00,-0.199,4.55,48.5
2025-03-18 23:00:00,-0.199,3.97,46.9
2025-03-19 00:00:00,-0.199,4.37,52.8
2025-03-19 01:00:00,-0.199,6.23,40.9
2025-03-19 02:00:00,-0.199,4.78,44.2
2025-03-19 03:00:00,-0.199,6.0,49.2
2025-03-19 04:00:00,-0.199,6.95,45.6
2025-03-19 05:00:00,-0.199,4.53,47.7
2025-03-19 06:00:00,-0.199,3.45,47.7
2025-03-19 07:00:00,-0.199,5.52,49.3
2025-03-19 08:00:00,-0.199,4.02,48.1
2025-03-19 09:00:00,-0.199,5.0,46.7
2025-03-19 10:00:00,-0.199,5.2,48.2
2025-03-19 11:00:00,-0.199,7.23,47.3
2025-03-19 12:00:00,-0.199,5.39,52.9
2025-03-19 13:00:00,-0.199,4.45,46.1
2025-03-19 14:00:00,-0.199,5.75,49.5
2025-03-19 15:00:00,-0.199,5.98,50.6
2025-03-19 16:00:00,-0.199,6.45,43.9
2025-03-19 17:00:00,-0.199,3.89,44.5
2025-03-19 18:00:00,-0.199,6.55,53.6
2025-03-19 19:00:00,-0.199,7.74,45.8
2025-03-19 20:00:00,-0.199,6.52,47.9
2025-03-19 21:00:00,-0.199,6.74,47.3
2025-03-19 22:00:00,-0.199,4.48,47.7
2025-03-19 23:00:00,-0.199,7.03,46.7
2025-03-20 00:00:00,-0.199,4.43,46.5
2025-03-20 01:00:00,-0.199,4.95,43.7
2025-03-20 02:00:00,-0.199,4.44,45.4
2025-03-20 03:00:00,-0.199,4.3,40.2
2025-03-20 04:00:00,-0.199,4.99,45.7
2025-03-20 05:00:00,-0.199,3.62,47.1
2025-03-20 06:00:00,-0.199,4.18,49.0
2025-03-20 07:00:00,-0.199,3.83,49.5
2025-03-20 08:00:00,-0.199,6.84,45.0
2025-03-20 09:00:00,-0.199,6.94,48.6
2025-03-20 10:00:00,-0.199,8.05,42.6
2025-03-20 11:00:00,-0.199,4.92,44.5
2025-03-20 12:00:00,-0.199,5.04,51.0
2025-03-20 13:00:00,-0.199,5.93,46.6
2025-03-20 14:00:00,-0.199,3.47,46.8
2025-03-20 15:00:00,-0.199,3.83,45.6
2025-03-20 16:00:00,-0.199,3.08,51.7
2025-03-20 17:00:00,-0.199,6.0,47.7
2025-03-20 18:00:00,-0.199,3.97,50.5
2025-03-20 19:00:00,-0.199,6.2,44.3
2025-03-20 20:00:00,-0.199,4.45,43.2
2025-03-20 21:00:00,-0.199,5.0,43.8
2025-03-20 22:00:00,-0.199,4.79,48.0
2025-03-20 23:00:00,-0.199,5.23,51.0
2025-03-21 00:00:00,-0.199,4.41,47.4
2025-03-21 01:00:00,-0.199,6.25,47.8
2025-03-21 02:00:00,-0.199,4.8,45.6
2025-03-21 03:00:00,-0.199,5.44,41.3
2025-03-21 04:00:00,-0.199,5.13,51.2
2025-03-21 05:00:00,-0.199,3.78,47.1
2025-03-21 06:00:00,-0.199,6.62,46.7
2025-03-21 07:00:00,-0.199,4.22,47.7
2025-03-21 08:00:00,-0.199,5.97,40.0
2025-03-21 09:00:00,-0.199,5.87,43.6
2025-03-21 10:00:00,-0.198,3.2,47.0
2025-03-21 11:00:00,-0.198,4.78,44.7
2025-03-21 12:00:00,-0.198,5.7,44.9
2025-03-21 13:00:00,-0.198,4.65,49.0
2025-03-21 14:00:00,-0.198,4.85,45.5
2025-03-21 15:00:00,-0.198,5.26,52.3
2025-03-21 16:00:00,-0.198,4.55,45.0
2025-03-21 17:00:00,-0.198,5.43,47.5
2025-03-21 18:00:00,-0.198,5.05,46.6
2025-03-21 19:00:00,-0.198,4.76,43.4
2025-03-21 20:00:00,-0.198,3.84,42.0
2025-03-21 21:00:00,-0.198,5.49,45.2
2025-03-21 22:00:00,-0.198,2.11,50.9
2025-03-21 23:00:00,-0.198,5.31,43.9
2025-03-22 00:00:00,-0.198,5.02,46.7
2025-03-22 01:00:00,-0.198,4.02,44.4
2025-03-22 02:00:00,-0.198,3.33,45.8
2025-03-22 03:00:00,-0.198,5.5,48.6
2025-03-22 04:00:00,-0.198,4.7,45.5
2025-03-22 05:00:00,-0.198,5.17,43.3
2025-03-22 06:00:00,-0.198,2.8,49.9
2025-03-22 07:00:00,-0.198,5.57,43.3
2025-03-22 08:00:00,-0.198,6.13,47.2
2025-03-22 09:00:00,-0.198,4.82,40.7
2025-03-22 10:00:00,-0.198,3.92,49.0
2025-03-22 11:00:00,-0.198,5.52,52.9
2025-03-22 12:00:00,-0.198,4.66,45.0
2025-03-22 13:00:00,-0.198,6.04,42.0
2025-03-22 14:00:00,-0.198,5.02,47.4
2025-03-22 15:00:00,-0.198,2.43,45.4
2025-03-22 16:00:00,-0.198,2.18,51.5
2025-03-22 17:00:00,-0.198,4.15,43.3
2025-03-22 18:00:00,-0.198,5.54,41.1
2025-03-22 19:00:00,-0.198,4.41,46.0
2025-03-22 20:00:00,-0.198,5.59,46.9
2025-03-22 21:00:00,-0.198,4.21,42.8
2025-03-22 22:00:00,-0.198,7.48,48.0
2025-03-22 23:00:00,-0.198,4.77,45.3
2025-03-23 00:00:00,-0.198,5.32,45.3
2025-03-23 01:00:00,-0.198,3.85,47.7
2025-03-23 02:00:00,-0.198,4.5,45.2
2025-03-23 03:00:00,-0.198,5.59,43.9
2025-03-23 04:00:00,-0.198,4.94,41.2
2025-03-23 05:00:00,-0.198,1.66,44.2
2025-03-23 06:00:00,-0.198,5.6,53.6
2025-03-23 07:00:00,-0.198,5.73,46.2
2025-03-23 08:00:00,-0.198,5.88,43.0
2025-03-23 09:00:00,-0.198,6.32,49.9
2025-03-23 10:00:00,-0.198,5.22,45.9
2025-03-23 11:00:00,-0.198,7.87,47.0
2025-03-23 12:00:00,-0.198,5.28,46.9
2025-03-23 13:00:00,-0.198,2.24,50.5
2025-03-23 14:00:00,-0.198,5.27,42.1
2025-03-23 15:00:00,-0.198,6.35,50.5
2025-03-23 16:00:00,-0.198,3.35,48.3
2025-03-23 17:00:00,-0.198,4.68,46.3
2025-03-23 18:00:00,-0.198,6.46,43.5
2025-03-23 19:00:00,-0.198,4.32,45.4
2025-03-23 20:00:00,-0.198,4.71,46.2
2025-03-23 21:00:00,-0.198,5.94,51.5
2025-03-23 22:00:00,-0.198,3.46,50.4
2025-03-23 23:00:00,-0.198,4.99,44.9
2025-03-24 00:00:00,-0.198,3.83,53.9
2025-03-24 01:00:00,-0.198,4.68,50.7
2025-03-24 02:00:00,-0.198,5.28,49.2
2025-03-24 03:00:00,-0.198,6.27,47.0
2025-03-24 04:00:00,-0.198,5.37,46.1
2025-03-24 05:00:00,-0.198,4.32,49.5
2025-03-24 06:00:00,-0.198,6.44,49.0
2025-03-24 07:00:00,-0.198,5.74,46.7
2025-03-24 08:00:00,-0.198,2.67,51.2
2025-03-24 09:00:00,-0.198,6.01,48.3
2025-03-24 10:00:00,-0.198,5.08,49.1
2025-03-24 11:00:00,-0.198,4.96,51.0
2025-03-24 12:00:00,-0.198,6.43,50.3
2025-03-24 13:00:00,-0.198,4.75,43.0
2025-03-24 14:00:00,-0.198,6.07,50.1
2025-03-24 15:00:00,-0.198,6.53,47.9
2025-03-24 16:00:00,-0.198,5.07,46.5
2025-03-24 17:00:00,-0.198,5.54,48.0
2025-03-24 18:00:00,-0.198,5.83,46.9
2025-03-24 19:00:00,-0.198,5.55,48.2
2025-03-24 20:00:00,-0.198,6.07,47.8
2025-03-24 21:00:00,-0.198,3.75,49.9
2025-03-24 22:00:00,-0.198,4.23,43.2
2025-03-24 23:00:00,-0.198,3.49,48.4
2025-03-25 00:00:00,-0.198,7.02,49.9
2025-03-25 01:00:00,-0.198,2.99,56.8
2025-03-25 02:00:00,-0.198,6.58,44.1
2025-03-25 03:00:00,-0.198,5.57,52.8
2025-03-25 04:00:00,-0.198,3.95,51.3
2025-03-25 05:00:00,-0.198,3.47,52.3
2025-03-25 06:00:00,-0.198,4.95,48.7
2025-03-25 07:00:00,-0.198,4.73,51.0
2025-03-25 08:00:00,-0.198,5.47,50.4
2025-03-25 09:00:00,-0.198,2.36,60.6
2025-03-25 10:00:00,-0.198,4.77,49.1
2025-03-25 11:00:00,-0.198,3.95,47.6
2025-03-25 12:00:00,-0.198,6.53,56.0
2025-03-25 13:00:00,-0.198,5.49,51.0
2025-03-25 14:00:00,-0.198,4.39,51.5
2025-03-25 15:00:00,-0.198,6.71,53.4
2025-03-25 16:00:00,-0.198,4.48,50.2
2025-03-25 17:00:00,-0.198,4.88,48.7
2025-03-25 18:00:00,-0.198,5.32,50.4
2025-03-25 19:00:00,-0.198,6.09,47.5
2025-03-25 20:00:00,-0.198,5.01,45.6
2025-03-25 21:00:00,-0.198,6.7,47.5
2025-03-25 22:00:00,-0.198,4.52,42.9
2025-03-25 23:00:00,-0.198,3.82,48.9
2025-03-26 00:00:00,-0.198,6.91,50.7
2025-03-26 01:00:00,-0.198,4.62,54.0
2025-03-26 02:00:00,-0.198,5.71,52.6
2025-03-26 03:00:00,-0.198,5.92,51.8
2025-03-26 04:00:00,-0.198,7.5,55.7
2025-03-26 05:00:00,-0.198,4.64,50.9
2025-03-26 06:00:00,-0.198,5.63,48.8
2025-03-26 07:00:00,-0.198,4.06,44.6
2025-03-26 08:00:00,-0.198,4.42,52.2
2025-03-26 09:00:00,-0.198,4.09,52.0
2025-03-26 10:00:00,-0.198,6.02,56.0
2025-03-26 11:00:00,-0.198,6.1,49.6
2025-03-26 12:00:00,-0.198,5.44,54.4
2025-03-26 13:00:00,-0.198,4.07,44.7
2025-03-26 14:00:00,-0.198,4.22,48.3
2025-03-26 15:00:00,-0.198,4.16,53.3
2025-03-26 16:00:00,-0.198,5.43,54.2
2025-03-26 17:00:00,-0.198,3.1,47.2
2025-03-26 18:00:00,-0.198,4.52,49.8
2025-03-26 19:00:00,-0.198,3.39,52.3
2025-03-26 20:00:00,-0.198,5.61,51.9
2025-03-26 21:00:00,-0.198,3.81,53.8
2025-03-26 22:00:00,-0.198,7.35,54.9
2025-03-26 23:00:00,-0.198,6.25,48.3
2025-03-27 00:00:00,-0.198,4.89,55.2
2025-03-27 01:00:00,-0.198,5.5,51.8
2025-03-27 02:00:00,-0.198,5.56,54.9
2025-03-27 03:00:00,-0.198,3.85,52.5
2025-03-27 04:00:00,-0.198,6.49,57.1
2025-03-27 05:00:00,-0.198,4.89,55.7
2025-03-27 06:00:00,-0.198,4.08,50.9
2025-03-27 07:00:00,-0.198,5.65,48.9
2025-03-27 08:00:00,-0.198,3.65,57.5
2025-03-27 09:00:00,-0.198,5.79,51.8
2025-03-27 10:00:00,-0.198,5.41,52.1
2025-03-27 11:00:00,-0.198,4.22,56.1
2025-03-27 12:00:00,-0.198,6.15,50.8
2025-03-27 13:00:00,-0.198,5.85,54.5
2025-03-27 14:00:00,-0.198,4.61,54.0
2025-03-27 15:00:00,-0.198,5.65,53.7
2025-03-27 16:00:00,-0.198,3.4,57.5
2025-03-27 17:00:00,-0.198,5.59,55.3
2025-03-27 18:00:00,-0.198,3.25,56.8
2025-03-27 19:00:00,-0.198,5.15,53.2
2025-03-27 20:00:00,-0.198,5.83,51.7
2025-03-27 21:00:00,-0.198,5.41,57.0
2025-03-27 22:00:00,-0.198,6.86,52.2
2025-03-27 23:00:00,-0.198,4.05,54.3
2025-03-28 00:00:00,-0.198,5.49,56.1
2025-03-28 01:00:00,-0.198,2.44,52.6
2025-03-28 02:00:00,-0.198,4.39,52.6
2025-03-28 03:00:00,-0.198,4.64,54.1
2025-03-28 04:00:00,-0.198,6.88,57.1
2025-03-28 05:00:00,-0.198,4.97,55.9
2025-03-28 06:00:00,-0.198,6.1,50.8
2025-03-28 07:00:00,-0.198,3.91,60.7
2025-03-28 08:00:00,-0.198,4.6,56.0
2025-03-28 09:00:00,-0.198,4.0,53.6
2025-03-28 10:00:00,-0.198,3.81,54.4
2025-03-28 11:00:00,-0.198,3.89,54.1
2025-03-28 12:00:00,-0.198,4.26,53.8
2025-03-28 13:00:00,-0.198,7.45,58.4
2025-03-28 14:00:00,-0.198,4.93,62.0
2025-03-28 15:00:00,-0.198,3.38,53.3
2025-03-28 16:00:00,-0.198,4.37,53.5
2025-03-28 17:00:00,-0.198,6.22,54.6
2025-03-28 18:00:00,-0.198,4.16,50.7
2025-03-28 19:00:00,-0.198,6.79,56.5
2025-03-28 20:00:00,-0.198,6.24,55.4
2025-03-28 21:00:00,-0.198,4.77,55.3
2025-03-28 22:00:00,-0.198,4.21,49.3
2025-03-28 23:00:00,-0.198,3.86,48.1
2025-03-29 00:00:00,-0.198,5.23,53.8
2025-03-29 01:00:00,-0.198,5.5,56.9
2025-03-29 02:00:00,-0.198,6.61,49.5
2025-03-29 03:00:00,-0.198,5.43,57.6
2025-03-29 04:00:00,-0.198,4.58,54.0
2025-03-29 05:00:00,-0.198,6.65,52.4
2025-03-29 06:00:00,-0.198,5.98,55.1
2025-03-29 07:00:00,-0.198,4.17,51.0
2025-03-29 08:00:00,-0.198,4.9,47.3
2025-03-29 09:00:00,-0.198,5.79,58.5
2025-03-29 10:00:00,-0.198,5.37,54.7
2025-03-29 11:00:00,-0.198,3.79,52.7
2025-03-29 12:00:00,-0.198,5.21,53.1
2025-03-29 13:00:00,-0.198,4.19,52.5
2025-03-29 14:00:00,-0.198,5.08,53.8
2025-03-29 15:00:00,-0.198,3.44,54.5
2025-03-29 16:00:00,-0.198,3.93,56.9
2025-03-29 17:00:00,-0.198,7.52,52.8
2025-03-29 18:00:00,-0.198,4.49,51.7
2025-03-29 19:00:00,-0.198,6.34,53.3
2025-03-29 20:00:00,-0.198,4.85,62.3
2025-03-29 21:00:00,-0.198,3.56,55.3
2025-03-29 22:00:00,-0.198,3.7,56.1
2025-03-29 23:00:00,-0.198,4.05,54.1
2025-03-30 00:00:00,-0.198,7.57,59.1
2025-03-30 01:00:00,-0.198,4.72,56.5
2025-03-30 02:00:00,-0.198,5.22,50.8
2025-03-30 03:00:00,-0.198,5.82,54.4
2025-03-30 04:00:00,-0.198,5.61,52.7
2025-03-30 05:00:00,-0.198,6.04,55.1
2025-03-30 06:00:00,-0.198,4.37,56.9
2025-03-30 07:00:00,-0.198,3.58,50.2
2025-03-30 08:00:00,-0.198,3.87,55.0
2025-03-30 09:00:00,-0.198,3.16,51.5
2025-03-30 10:00:00,-0.198,4.38,58.2
2025-03-30 11:00:00,-0.198,0.53,56.8
2025-03-30 12:00:00,-0.198,5.87,47.9
2025-03-30 13:00:00,-0.198,5.69,50.5
2025-03-30 14:00:00,-0.198,3.83,49.9
2025-03-30 15:00:00,-0.198,3.35,53.7
2025-03-30 16:00:00,-0.198,6.83,54.8
2025-03-30 17:00:00,-0.198,6.16,56.3
2025-03-30 18:00:00,-0.198,4.69,53.2
2025-03-30 19:00:00,-0.198,4.19,53.1
2025-03-30 20:00:00,-0.198,5.05,54.8
2025-03-30 21:00:00,-0.198,3.27,63.4
2025-03-30 22:00:00,-0.198,5.35,49.4
2025-03-30 23:00:00,-0.198,3.56,48.3
2025-03-31 00:00:00,-0.198,2.13,50.6
2025-03-31 01:00:00,-0.198,4.02,50.0
2025-03-31 02:00:00,-0.198,3.78,50.0
2025-03-31 03:00:00,-0.198,7.17,52.1
2025-03-31 04:00:00,-0.198,7.01,48.7
2025-03-31 05:00:00,-0.198,3.66,50.4
2025-03-31 06:00:00,-0.198,4.88,51.3
2025-03-31 07:00:00,-0.198,4.21,51.4
2025-03-31 08:00:00,-0.198,7.21,51.7
2025-03-31 09:00:00,-0.198,2.82,51.7
