timestamp,chlorophyll_mg_m3,turbidity_NTU,cdom_mg_m3
2025-03-11 17:00:00,0.96,1.48,0.626
2025-03-11 18:00:00,2.08,5.13,1.156
2025-03-11 19:00:00,1.78,7.9,1.144
2025-03-11 20:00:00,3.36,0.33,0.37
2025-03-11 21:00:00,1.29,2.8,0.812
2025-03-11 22:00:00,1.94,5.92,0.616
2025-03-11 23:00:00,2.29,10.14,0.795
2025-03-12 00:00:00,1.49,5.17,0.853
2025-03-12 01:00:00,3.23,2.54,0.386
2025-03-12 02:00:00,3.24,3.7,0.463
2025-03-12 03:00:00,1.56,1.54,0.494
2025-03-12 04:00:00,1.72,5.61,0.568
2025-03-12 05:00:00,3.36,6.09,0.576
2025-03-12 06:00:00,2.91,6.81,0.905
2025-03-12 07:00:00,1.85,3.34,0.762
2025-03-12 08:00:00,2.33,2.38,0.488
2025-03-12 09:00:00,1.24,6.99,0.626
2025-03-12 10:00:00,3.39,6.76,0.114
2025-03-12 11:00:00,2.12,2.02,1.211
2025-03-12 12:00:00,2.43,3.25,0.711
2025-03-12 13:00:00,1.51,5.58,0.954
2025-03-12 14:00:00,1.39,3.49,0.904
2025-03-12 15:00:00,2.34,4.06,0.697
2025-03-12 16:00:00,3.22,1.06,0.111
2025-03-12 17:00:00,1.75,1.75,0.567
2025-03-12 18:00:00,1.49,3.81,0.795
2025-03-12 19:00:00,2.26,2.6,0.721
2025-03-12 20:00:00,3.06,1.7,0.966
2025-03-12 21:00:00,1.69,3.37,0.706
2025-03-12 22:00:00,1.92,2.24,1.167
2025-03-12 23:00:00,2.58,4.05,0.441
2025-03-13 00:00:00,2.65,5.77,0.812
2025-03-13 01:00:00,1.91,3.18,0.425
2025-03-13 02:00:00,2.74,2.93,0.911
2025-03-13 03:00:00,2.4,5.93,0.494
2025-03-13 04:00:00,2.1,5.25,0.243
2025-03-13 05:00:00,2.63,5.38,0.311
2025-03-13 06:00:00,2.54,1.25,0.564
2025-03-13 07:00:00,1.46,2.89,1.072
2025-03-13 08:00:00,2.98,2.64,0.868
2025-03-13 09:00:00,2.29,2.14,0.794
2025-03-13 10:00:00,2.91,5.89,0.666
2025-03-13 11:00:00,2.12,2.7,0.401
2025-03-13 12:00:00,2.23,1.01,0.449
2025-03-13 13:00:00,2.32,4.28,0.545
2025-03-13 14:00:00,2.41,3.77,0.522
2025-03-13 15:00:00,3.0,1.94,0.518
2025-03-13 16:00:00,2.37,5.82,0.445
2025-03-13 17:00:00,2.07,4.85,0.684
2025-03-13 18:00:00,2.69,4.84,0.495
2025-03-13 19:00:00,2.34,4.75,0.965
2025-03-13 20:00:00,3.86,5.97,0.963
2025-03-13 21:00:00,2.26,3.48,0.833
2025-03-13 22:00:00,2.83,1.3,0.804
2025-03-13 23:00:00,2.61,3.37,0.294
2025-03-14 00:00:00,0.86,0.32,1.234
2025-03-14 01:00:00,1.65,1.51,0.591
2025-03-14 02:00:00,1.83,6.87,0.859
2025-03-14 03:00:00,1.19,1.43,0.869
2025-03-14 04:00:00,1.86,1.28,0.401
2025-03-14 05:00:00,1.27,4.97,0.504
2025-03-14 06:00:00,1.43,5.36,0.761
2025-03-14 07:00:00,2.24,0.3,0.275
2025-03-14 08:00:00,3.25,4.13,0.639
2025-03-14 09:00:00,1.28,2.53,0.062
2025-03-14 10:00:00,1.36,4.29,0.664
2025-03-14 11:00:00,1.77,3.02,1.005
2025-03-14 12:00:00,2.01,0.9,0.66
2025-03-14 13:00:00,1.17,2.67,0.295
2025-03-14 14:00:00,1.67,4.88,0.523
2025-03-14 15:00:00,1.62,7.52,0.815
2025-03-14 16:00:00,2.28,4.41,0.703
2025-03-14 17:00:00,2.35,2.85,0.774
2025-03-14 18:00:00,2.0,1.27,0.618
2025-03-14 19:00:00,1.87,3.31,0.47
2025-03-14 20:00:00,1.67,2.87,0.692
2025-03-14 21:00:00,2.12,4.24,0.678
2025-03-14 22:00:00,1.51,3.51,0.918
2025-03-14 23:00:00,3.02,4.59,0.544
2025-03-15 00:00:00,1.2,2.81,0.655
2025-03-15 01:00:00,1.7,6.95,0.606
2025-03-15 02:00:00,2.62,4.7,1.211
2025-03-15 03:00:00,1.86,2.12,0.454
2025-03-15 04:00:00,2.5,5.53,0.546
2025-03-15 05:00:00,3.13,1.22,0.403
2025-03-15 06:00:00,2.6,1.82,0.968
2025-03-15 07:00:00,1.38,1.93,0.987
2025-03-15 08:00:00,1.41,6.19,0.588
2025-03-15 09:00:00,1.99,3.18,0.939
2025-03-15 10:00:00,2.36,2.28,0.724
2025-03-15 11:00:00,2.82,3.86,0.818
2025-03-15 12:00:00,1.63,4.62,0.394
2025-03-15 13:00:00,1.81,6.71,0.683
2025-03-15 14:00:00,1.95,0.54,1.11
2025-03-15 15:00:00,1.94,6.06,1.012
2025-03-15 16:00:00,3.0,0.6,0.844
2025-03-15 17:00:00,2.04,5.35,0.88
2025-03-15 18:00:00,2.19,5.86,1.251
2025-03-15 19:00:00,2.65,5.96,0.839
2025-03-15 20:00:00,3.05,4.67,0.477
2025-03-15 21:00:00,2.08,1.4,0.946
2025-03-15 22:00:00,2.85,5.03,0.624
2025-03-15 23:00:00,3.2,1.4,0.765
2025-03-16 00:00:00,2.03,1.62,0.656
2025-03-16 01:00:00,1.76,2.59,0.45
2025-03-16 02:00:00,3.41,2.77,0.704
2025-03-16 03:00:00,2.77,3.98,0.869
2025-03-16 04:00:00,2.11,2.11,0.811
2025-03-16 05:00:00,2.49,4.16,0.747
2025-03-16 06:00:00,1.47,0.76,0.577
2025-03-16 07:00:00,2.77,3.58,0.212
2025-03-16 08:00:00,1.02,2.96,0.615
2025-03-16 09:00:00,2.74,5.53,0.765
2025-03-16 10:00:00,1.67,5.73,0.087
2025-03-16 11:00:00,1.11,3.16,0.61
2025-03-16 12:00:00,0.9,0.42,0.603
2025-03-16 13:00:00,1.81,0.55,0.398
2025-03-16 14:00:00,2.53,5.75,0.817
2025-03-16 15:00:00,1.27,3.21,0.863
2025-03-16 16:00:00,1.36,7.0,1.08
2025-03-16 17:00:00,1.8,5.29,0.62
2025-03-16 18:00:00,2.58,4.01,0.95
2025-03-16 19:00:00,2.66,3.76,0.422
2025-03-16 20:00:00,2.18,1.2,0.534
2025-03-16 21:00:00,2.69,2.24,0.797
2025-03-16 22:00:00,2.51,4.33,0.463
2025-03-16 23:00:00,1.85,2.81,0.586
2025-03-17 00:00:00,2.64,4.47,0.824
2025-03-17 01:00:00,1.33,5.59,0.613
2025-03-17 02:00:00,2.39,3.17,0.385
2025-03-17 03:00:00,1.4,2.67,0.467
2025-03-17 04:00:00,2.18,1.74,0.546
2025-03-17 05:00:00,2.83,5.2,0.761
2025-03-17 06:00:00,2.23,5.04,0.533
2025-03-17 07:00:00,2.09,7.91,0.002
2025-03-17 08:00:00,2.23,3.89,0.811
2025-03-17 09:00:00,2.5,3.34,0.776
2025-03-17 10:00:00,3.38,4.47,0.348
2025-03-17 11:00:00,2.49,2.96,0.331
2025-03-17 12:00:00,1.8,1.76,0.952
2025-03-17 13:00:00,1.97,3.71,0.554
2025-03-17 14:00:00,1.56,4.45,0.803
2025-03-17 15:00:00,1.35,4.58,0.441
2025-03-17 16:00:00,0.64,4.42,0.778
2025-03-17 17:00:00,1.82,5.66,0.384
2025-03-17 18:00:00,1.26,4.57,0.72
2025-03-17 19:00:00,2.16,4.07,0.704
2025-03-17 20:00:00,1.79,1.0,0.098
2025-03-17 21:00:00,1.45,4.02,0.646
2025-03-17 22:00:00,0.84,3.19,0.435
2025-03-17 23:00:00,1.89,1.29,0.888
2025-03-18 00:00:00,1.04,4.63,0.665
2025-03-18 01:00:00,2.52,4.67,0.544
2025-03-18 02:00:00,2.25,4.48,0.986
2025-03-18 03:00:00,1.96,4.74,0.13
2025-03-18 04:00:00,2.96,3.88,1.088
2025-03-18 05:00:00,2.1,3.14,1.075
2025-03-18 06:00:00,2.33,7.17,0.509
2025-03-18 07:00:00,2.51,3.93,0.828
2025-03-18 08:00:00,1.78,1.46,0.727
2025-03-18 09:00:00,1.79,1.23,0.015
2025-03-18 10:00:00,2.12,6.04,0.578
2025-03-18 11:00:00,1.29,0.04,0.29
2025-03-18 12:00:00,3.16,2.54,0.267
2025-03-18 13:00:00,2.19,1.2,0.534
2025-03-18 14:00:00,1.97,3.02,0.543
2025-03-18 15:00:00,3.34,4.4,0.91
2025-03-18 16:00:00,1.43,2.3,0.418
2025-03-18 17:00:00,3.02,2.0,0.507
2025-03-18 18:00:00,2.58,5.09,0.948
2025-03-18 19:00:00,2.76,8.89,0.56
2025-03-18 20:00:00,1.99,4.71,0.478
2025-03-18 21:00:00,2.13,1.8,0.82
2025-03-18 22:00:00,1.89,5.37,0.739
2025-03-18 23:00:00,2.69,7.12,0.631
2025-03-19 00:00:00,2.32,5.91,0.832
2025-03-19 01:00:00,1.75,0.7,0.289
2025-03-19 02:00:00,1.78,4.84,0.456
2025-03-19 03:00:00,2.08,2.87,1.101
2025-03-19 04:00:00,1.89,3.89,0.158
2025-03-19 05:00:00,2.95,3.04,0.433
2025-03-19 06:00:00,2.57,5.27,0.305
2025-03-19 07:00:00,2.57,3.08,0.619
2025-03-19 08:00:00,2.23,6.62,0.752
2025-03-19 09:00:00,1.59,3.78,0.878
2025-03-19 10:00:00,2.5,3.34,0.498
2025-03-19 11:00:00,0.83,4.93,0.37
2025-03-19 12:00:00,2.19,4.5,0.238
2025-03-19 13:00:00,1.6,4.99,0.613
2025-03-19 14:00:00,1.55,3.52,1.133
2025-03-19 15:00:00,1.81,6.46,0.454
2025-03-19 16:00:00,2.03,5.77,0.583
2025-03-19 17:00:00,2.07,3.76,0.635
2025-03-19 18:00:00,2.56,5.43,0.495
2025-03-19 19:00:00,1.98,3.26,0.957
2025-03-19 20:00:00,2.02,4.93,0.903
2025-03-19 21:00:00,1.25,5.44,0.806
2025-03-19 22:00:00,1.33,4.29,0.841
2025-03-19 23:00:00,2.26,2.15,0.43
2025-03-20 00:00:00,2.45,1.61,0.313
2025-03-20 01:00:00,1.92,4.58,0.431
2025-03-20 02:00:00,2.63,2.55,0.67
2025-03-20 03:00:00,1.23,6.1,0.519
2025-03-20 04:00:00,2.31,0.98,0.742
2025-03-20 05:00:00,1.56,6.63,0.627
2025-03-20 06:00:00,1.52,4.1,0.265
2025-03-20 07:00:00,1.62,2.29,0.91
2025-03-20 08:00:00,2.03,3.09,0.472
2025-03-20 09:00:00,2.34,3.59,0.797
2025-03-20 10:00:00,2.29,4.96,0.388
2025-03-20 11:00:00,1.9,1.55,0.38
2025-03-20 12:00:00,2.45,2.08,0.368
2025-03-20 13:00:00,3.09,3.35,0.242
2025-03-20 14:00:00,2.0,3.93,0.248
2025-03-20 15:00:00,2.13,5.43,0.695
2025-03-20 16:00:00,1.71,4.53,0.368
2025-03-20 17:00:00,1.84,3.22,0.687
2025-03-20 18:00:00,2.82,4.47,0.626
2025-03-20 19:00:00,2.83,4.33,0.82
2025-03-20 20:00:00,1.95,3.49,0.346
2025-03-20 21:00:00,2.37,4.23,0.865
2025-03-20 22:00:00,2.63,0.31,0.374
2025-03-20 23:00:00,1.81,5.86,0.085
2025-03-21 00:00:00,1.28,5.35,0.651
2025-03-21 01:00:00,2.47,7.25,0.384
2025-03-21 02:00:00,2.6,2.63,0.978
2025-03-21 03:00:00,2.51,5.39,0.678
2025-03-21 04:00:00,1.84,0.44,0.582
2025-03-21 05:00:00,2.97,0.72,0.653
2025-03-21 06:00:00,2.23,3.78,0.479
2025-03-21 07:00:00,1.37,3.09,1.024
2025-03-21 08:00:00,1.1,6.34,0.466
2025-03-21 09:00:00,1.88,6.61,0.719
2025-03-21 10:00:00,2.19,6.82,0.398
2025-03-21 11:00:00,1.89,5.45,0.603
2025-03-21 12:00:00,3.26,5.53,0.294
2025-03-21 13:00:00,2.3,1.69,0.66
2025-03-21 14:00:00,1.48,7.05,0.619
2025-03-21 15:00:00,0.7,6.75,0.74
2025-03-21 16:00:00,2.2,1.49,0.72
2025-03-21 17:00:00,2.65,5.19,0.61
2025-03-21 18:00:00,3.18,3.16,1.113
2025-03-21 19:00:00,1.94,7.95,0.598
2025-03-21 20:00:00,3.09,2.3,0.613
2025-03-21 21:00:00,1.24,4.44,0.582
2025-03-21 22:00:00,1.85,4.62,0.654
2025-03-21 23:00:00,1.45,4.14,0.532
2025-03-22 00:00:00,2.52,8.83,0.518
2025-03-22 01:00:00,1.26,7.92,0.798
2025-03-22 02:00:00,2.28,1.26,0.598
2025-03-22 03:00:00,1.3,5.51,0.873
2025-03-22 04:00:00,3.1,4.51,0.136
2025-03-22 05:00:00,1.82,6.21,0.99
2025-03-22 06:00:00,2.27,4.96,0.834
2025-03-22 07:00:00,0.97,2.91,0.597
2025-03-22 08:00:00,1.15,2.46,0.59
2025-03-22 09:00:00,1.58,3.73,0.77
2025-03-22 10:00:00,2.55,4.3,0.353
2025-03-22 11:00:00,2.44,4.92,0.619
2025-03-22 12:00:00,2.69,3.4,0.649
2025-03-22 13:00:00,1.14,7.95,0.099
2025-03-22 14:00:00,2.35,5.61,0.697
2025-03-22 15:00:00,1.71,6.28,0.272
2025-03-22 16:00:00,1.56,4.26,0.881
2025-03-22 17:00:00,1.72,2.46,0.944
2025-03-22 18:00:00,1.97,6.3,0.987
2025-03-22 19:00:00,2.44,2.55,0.529
2025-03-22 20:00:00,2.72,0.49,0.526
2025-03-22 21:00:00,2.36,5.67,0.116
2025-03-22 22:00:00,2.42,3.03,0.78
2025-03-22 23:00:00,3.14,3.87,0.233
2025-03-23 00:00:00,2.44,6.23,0.258
2025-03-23 01:00:00,1.89,2.98,0.544
2025-03-23 02:00:00,2.37,1.64,0.344
2025-03-23 03:00:00,3.05,7.28,0.38
2025-03-23 04:00:00,1.5,4.73,0.632
2025-03-23 05:00:00,1.76,7.36,0.841
2025-03-23 06:00:00,2.89,6.1,0.755
2025-03-23 07:00:00,1.85,6.15,0.668
2025-03-23 08:00:00,2.48,5.17,0.907
2025-03-23 09:00:00,2.8,5.17,0.652
2025-03-23 10:00:00,1.27,7.11,0.489
2025-03-23 11:00:00,1.78,6.47,0.428
2025-03-23 12:00:00,2.75,3.67,0.758
2025-03-23 13:00:00,1.95,5.83,0.345
2025-03-23 14:00:00,0.81,3.6,0.707
2025-03-23 15:00:00,1.72,4.22,0.513
2025-03-23 16:00:00,2.5,5.98,0.411
2025-03-23 17:00:00,2.79,3.57,0.406
2025-03-23 18:00:00,2.05,5.14,0.862
2025-03-23 19:00:00,2.31,5.6,0.406
2025-03-23 20:00:00,1.8,4.16,0.55
2025-03-23 21:00:00,2.56,6.28,0.503
2025-03-23 22:00:00,2.88,3.96,0.885
2025-03-23 23:00:00,2.48,6.73,1.005
2025-03-24 00:00:00,1.93,5.42,0.861
2025-03-24 01:00:00,2.26,5.5,0.54
2025-03-24 02:00:00,2.57,3.36,0.72
2025-03-24 03:00:00,2.02,4.69,0.407
2025-03-24 04:00:00,2.48,5.55,0.687
2025-03-24 05:00:00,2.22,7.21,0.195
2025-03-24 06:00:00,2.85,4.51,0.693
2025-03-24 07:00:00,2.42,7.2,0.62
2025-03-24 08:00:00,1.7,3.65,0.744
2025-03-24 09:00:00,2.84,5.83,0.631
2025-03-24 10:00:00,2.28,4.14,0.843
2025-03-24 11:00:00,1.92,8.25,0.443
2025-03-24 12:00:00,1.19,7.88,0.823
2025-03-24 13:00:00,2.14,5.73,0.752
2025-03-24 14:00:00,3.1,4.09,0.907
2025-03-24 15:00:00,0.36,2.12,0.923
2025-03-24 16:00:00,0.39,5.91,0.396
2025-03-24 17:00:00,2.46,5.57,0.763
2025-03-24 18:00:00,2.14,6.87,0.343
2025-03-24 19:00:00,2.4,2.22,0.924
2025-03-24 20:00:00,1.68,5.44,0.421
2025-03-24 21:00:00,0.72,6.01,0.539
2025-03-24 22:00:00,1.5,3.35,0.689
2025-03-24 23:00:00,2.94,5.39,0.819
2025-03-25 00:00:00,1.71,4.01,0.744
2025-03-25 01:00:00,1.71,3.81,0.843
2025-03-25 02:00:00,0.4,4.4,0.654
2025-03-25 03:00:00,0.89,4.93,0.712
2025-03-25 04:00:00,2.64,7.94,0.21
2025-03-25 05:00:00,1.82,4.82,0.908
2025-03-25 06:00:00,2.57,3.77,0.579
2025-03-25 07:00:00,1.52,7.09,0.544
2025-03-25 08:00:00,1.1,7.52,1.136
2025-03-25 09:00:00,1.82,7.1,0.026
2025-03-25 10:00:00,1.63,8.2,0.675
2025-03-25 11:00:00,1.48,5.85,0.091
2025-03-25 12:00:00,1.49,5.77,0.736
2025-03-25 13:00:00,1.9,4.06,0.477
2025-03-25 14:00:00,1.68,8.26,0.082
2025-03-25 15:00:00,1.42,5.28,0.924
2025-03-25 16:00:00,3.06,4.86,0.329
2025-03-25 17:00:00,2.25,4.68,0.889
2025-03-25 18:00:00,2.07,6.74,0.408
2025-03-25 19:00:00,1.94,5.63,0.535
2025-03-25 20:00:00,2.38,5.84,0.08
2025-03-25 21:00:00,2.3,4.81,0.758
2025-03-25 22:00:00,1.36,5.07,0.508
2025-03-25 23:00:00,1.06,5.17,0.56
2025-03-26 00:00:00,0.59,8.59,0.648
2025-03-26 01:00:00,3.03,2.15,0.259
2025-03-26 02:00:00,1.68,6.65,0.844
2025-03-26 03:00:00,2.31,7.93,0.531
2025-03-26 04:00:00,2.07,2.07,1.245
2025-03-26 05:00:00,2.5,5.61,0.552
2025-03-26 06:00:00,1.91,7.71,0.574
2025-03-26 07:00:00,1.15,4.24,0.332
2025-03-26 08:00:00,1.33,6.29,0.268
2025-03-26 09:00:00,1.74,3.89,0.891
2025-03-26 10:00:00,1.0,5.82,0.937
2025-03-26 11:00:00,1.44,8.31,0.53
2025-03-26 12:00:00,1.23,9.14,0.702
2025-03-26 13:00:00,1.75,6.26,0.982
2025-03-26 14:00:00,1.65,3.19,0.744
2025-03-26 15:00:00,2.02,5.13,0.793
2025-03-26 16:00:00,2.46,2.12,0.693
2025-03-26 17:00:00,1.8,5.16,0.508
2025-03-26 18:00:00,1.05,7.68,0.768
2025-03-26 19:00:00,0.72,3.02,1.138
2025-03-26 20:00:00,2.05,5.34,0.541
2025-03-26 21:00:00,1.55,4.12,0.888
2025-03-26 22:00:00,1.86,9.34,0.717
2025-03-26 23:00:00,2.15,6.55,0.524
2025-03-27 00:00:00,2.79,7.7,0.918
2025-03-27 01:00:00,0.87,6.59,0.889
2025-03-27 02:00:00,1.31,7.53,0.839
2025-03-27 03:00:00,1.87,8.16,1.131
2025-03-27 04:00:00,1.24,6.08,1.153
2025-03-27 05:00:00,1.03,4.94,0.708
2025-03-27 06:00:00,2.71,4.13,0.667
2025-03-27 07:00:00,1.29,9.52,0.337
2025-03-27 08:00:00,1.14,7.65,1.077
2025-03-27 09:00:00,1.23,1.56,0.676
2025-03-27 10:00:00,2.57,5.51,0.542
2025-03-27 11:00:00,1.5,6.84,0.461
2025-03-27 12:00:00,1.09,9.35,0.459
2025-03-27 13:00:00,1.42,3.8,1.134
2025-03-27 14:00:00,1.89,6.86,0.919
2025-03-27 15:00:00,2.46,5.2,0.322
2025-03-27 16:00:00,2.41,3.61,0.332
2025-03-27 17:00:00,1.46,8.69,0.724
2025-03-27 18:00:00,1.6,4.08,0.44
2025-03-27 19:00:00,3.18,7.95,0.631
2025-03-27 20:00:00,2.52,2.81,1.082
2025-03-27 21:00:00,1.77,5.02,0.961
2025-03-27 22:00:00,0.54,7.15,0.266
2025-03-27 23:00:00,1.65,7.44,0.441
2025-03-28 00:00:00,1.1,7.09,0.78
2025-03-28 01:00:00,1.38,8.18,1.001
2025-03-28 02:00:00,1.31,5.64,0.513
2025-03-28 03:00:00,1.75,9.0,0.811
2025-03-28 04:00:00,1.93,6.93,0.605
2025-03-28 05:00:00,1.45,7.68,1.157
2025-03-28 06:00:00,1.13,6.94,0.874
2025-03-28 07:00:00,1.79,7.2,0.67
2025-03-28 08:00:00,1.59,4.21,0.345
2025-03-28 09:00:00,0.75,4.33,0.453
2025-03-28 10:00:00,2.26,5.13,0.087
2025-03-28 11:00:00,1.46,7.24,0.787
2025-03-28 12:00:00,1.73,5.04,0.885
2025-03-28 13:00:00,1.76,5.62,0.898
2025-03-28 14:00:00,1.88,6.07,0.565
2025-03-28 15:00:00,1.98,9.05,1.039
2025-03-28 16:00:00,1.11,7.42,1.115
2025-03-28 17:00:00,2.08,3.29,0.552
2025-03-28 18:00:00,1.69,6.53,1.014
2025-03-28 19:00:00,2.54,5.61,0.754
2025-03-28 20:00:00,2.38,5.76,0.587
2025-03-28 21:00:00,2.69,6.21,1.026
2025-03-28 22:00:00,1.33,8.47,0.417
2025-03-28 23:00:00,2.66,4.59,0.347
2025-03-29 00:00:00,1.92,6.78,0.646
2025-03-29 01:00:00,2.28,6.95,0.688
2025-03-29 02:00:00,2.27,5.93,0.334
2025-03-29 03:00:00,2.14,5.09,0.868
2025-03-29 04:00:00,1.21,4.86,0.55
2025-03-29 05:00:00,2.44,5.53,0.418
2025-03-29 06:00:00,2.07,7.85,0.907
2025-03-29 07:00:00,0.98,5.65,0.638
2025-03-29 08:00:00,1.57,6.17,1.009
2025-03-29 09:00:00,1.13,4.06,0.86
2025-03-29 10:00:00,1.01,5.42,0.695
2025-03-29 11:00:00,2.37,6.83,1.019
2025-03-29 12:00:00,0.97,3.04,0.85
2025-03-29 13:00:00,1.07,8.46,0.74
2025-03-29 14:00:00,3.05,5.18,0.873
2025-03-29 15:00:00,1.59,9.9,0.881
2025-03-29 16:00:00,2.26,7.21,0.471
2025-03-29 17:00:00,2.54,2.7,1.334
2025-03-29 18:00:00,2.33,6.93,0.762
2025-03-29 19:00:00,1.95,5.73,0.767
2025-03-29 20:00:00,1.84,6.95,0.306
2025-03-29 21:00:00,2.18,9.6,0.777
2025-03-29 22:00:00,1.73,7.78,0.788
2025-03-29 23:00:00,2.28,5.92,0.457
2025-03-30 00:00:00,1.68,3.67,0.512
2025-03-30 01:00:00,1.74,8.21,0.547
2025-03-30 02:00:00,2.96,7.49,0.698
2025-03-30 03:00:00,1.54,8.78,0.825
2025-03-30 04:00:00,1.84,6.18,0.716
2025-03-30 05:00:00,2.09,7.06,0.848
2025-03-30 06:00:00,2.13,5.97,0.941
2025-03-30 07:00:00,2.01,6.64,0.908
2025-03-30 08:00:00,1.08,3.44,0.863
2025-03-30 09:00:00,1.93,7.1,0.844
2025-03-30 10:00:00,1.98,7.23,0.844
2025-03-30 11:00:00,2.52,5.46,0.735
2025-03-30 12:00:00,2.27,7.68,0.607
2025-03-30 13:00:00,2.55,8.21,0.749
2025-03-30 14:00:00,1.23,9.27,0.935
2025-03-30 15:00:00,1.23,4.43,0.934
2025-03-30 16:00:00,2.03,7.81,0.899
2025-03-30 17:00:00,2.51,9.14,0.653
2025-03-30 18:00:00,1.71,5.77,0.718
2025-03-30 19:00:00,1.39,9.26,0.719
2025-03-30 20:00:00,0.87,5.02,0.62
2025-03-30 21:00:00,2.05,6.61,0.996
2025-03-30 22:00:00,1.76,3.01,0.312
2025-03-30 23:00:00,1.57,2.73,1.278
2025-03-31 00:00:00,2.34,3.39,1.318
2025-03-31 01:00:00,1.75,9.34,0.813
2025-03-31 02:00:00,1.8,4.95,0.901
2025-03-31 03:00:00,2.34,4.95,1.012
2025-03-31 04:00:00,3.11,7.32,0.611
2025-03-31 05:00:00,1.53,5.01,0.942
2025-03-31 06:00:00,1.27,8.91,1.13
2025-03-31 07:00:00,1.21,10.23,0.349
2025-03-31 08:00:00,2.09,2.06,0.44
2025-03-31 09:00:00,1.15,7.54,0.988
2025-03-31 10:00:00,1.58,2.38,0.732
2025-03-31 11:00:00,1.63,3.78,0.703
2025-03-31 12:00:00,2.73,7.46,0.718
2025-03-31 13:00:00,2.52,4.61,0.518
2025-03-31 14:00:00,0.88,7.02,0.697
2025-03-31 15:00:00,2.75,6.56,0.47
2025-03-31 16:00:00,1.07,3.2,1.127
2025-03-31 17:00:00,1.9,7.81,0.833
2025-03-31 18:00:00,1.3,7.1,0.827
2025-03-31 19:00:00,1.57,6.58,0.967
2025-03-31 20:00:00,1.21,5.2,1.498
2025-03-31 21:00:00,2.81,7.28,0.537
2025-03-31 22:00:00,1.72,3.91,0.339
2025-03-31 23:00:00,1.94,4.48,0.792
2025-04-01 00:00:00,1.13,7.11,0.371
2025-04-01 01:00:00,0.92,8.53,0.743
2025-04-01 02:00:00,1.5,5.51,1.046
2025-04-01 03:00:00,2.08,7.38,1.21
2025-04-01 04:00:00,1.7,6.88,0.436
2025-04-01 05:00:00,2.35,7.3,0.592
2025-04-01 06:00:00,1.84,5.08,0.919
2025-04-01 07:00:00,1.77,6.17,1.016
2025-04-01 08:00:00,2.09,6.39,1.031
2025-04-01 09:00:00,1.83,9.46,1.197
2025-04-01 10:00:00,2.34,4.26,1.01
2025-04-01 11:00:00,2.1,3.66,0.798
2025-04-01 12:00:00,2.32,12.47,1.093
2025-04-01 13:00:00,2.2,7.09,0.845
2025-04-01 14:00:00,2.58,7.56,0.897
2025-04-01 15:00:00,2.27,7.75,0.704
2025-04-01 16:00:00,2.82,8.01,0.867
2025-04-01 17:00:00,1.44,8.27,0.42
2025-04-01 18:00:00,2.27,8.02,1.087
2025-04-01 19:00:00,0.94,8.72,0.576
2025-04-01 20:00:00,2.34,6.8,0.606
2025-04-01 21:00:00,1.8,8.61,0.246
2025-04-01 22:00:00,2.33,10.25,0.622
2025-04-01 23:00:00,2.78,6.86,0.588
2025-04-02 00:00:00,2.22,7.33,0.909
2025-04-02 01:00:00,1.49,5.21,0.531
2025-04-02 02:00:00,1.08,6.04,0.744
2025-04-02 03:00:00,2.06,7.08,0.685
2025-04-02 04:00:00,1.57,5.59,0.415
2025-04-02 05:00:00,2.14,6.56,0.915
2025-04-02 06:00:00,1.43,7.05,0.8
2025-04-02 07:00:00,1.18,9.41,0.865
2025-04-02 08:00:00,1.59,4.64,1.063
2025-04-02 09:00:00,2.04,7.21,0.857
2025-04-02 10:00:00,1.81,5.16,0.772
2025-04-02 11:00:00,1.25,7.9,1.086
2025-04-02 12:00:00,2.82,8.06,0.774
2025-04-02 13:00:00,1.65,9.73,0.729
2025-04-02 14:00:00,0.38,5.52,1.023
2025-04-02 15:00:00,2.3,6.66,0.66
2025-04-02 16:00:00,1.73,7.98,1.147
2025-04-02 17:00:00,1.64,7.69,0.895
2025-04-02 18:00:00,1.62,1.39,1.247
2025-04-02 19:00:00,1.63,5.0,0.84
2025-04-02 20:00:00,2.74,7.51,1.092
2025-04-02 21:00:00,2.02,5.95,0.445
2025-04-02 22:00:00,1.89,7.99,1.176
2025-04-02 23:00:00,1.58,8.45,1.027
2025-04-03 00:00:00,2.74,5.79,0.72
2025-04-03 01:00:00,2.21,7.42,1.098
2025-04-03 02:00:00,2.3,9.13,0.565
2025-04-03 03:00:00,1.87,8.25,0.757
2025-04-03 04:00:00,2.31,4.67,0.669
2025-04-03 05:00:00,1.94,5.84,1.111
2025-04-03 06:00:00,1.48,6.27,1.193
2025-04-03 07:00:00,1.93,4.34,0.769
2025-04-03 08:00:00,2.97,8.35,0.563
2025-04-03 09:00:00,1.83,4.92,0.637
2025-04-03 10:00:00,2.47,6.01,0.904
2025-04-03 11:00:00,2.42,8.36,0.889
2025-04-03 12:00:00,2.05,5.31,0.796
2025-04-03 13:00:00,2.7,5.54,0.674
2025-04-03 14:00:00,0.4,6.89,1.288
2025-04-03 15:00:00,0.61,5.4,0.726
2025-04-03 16:00:00,2.74,9.28,0.673
2025-04-03 17:00:00,1.32,4.38,1.168
2025-04-03 18:00:00,1.77,1.62,0.811
2025-04-03 19:00:00,2.76,7.9,1.009
2025-04-03 20:00:00,1.83,5.5,0.663
2025-04-03 21:00:00,2.72,4.6,1.008
2025-04-03 22:00:00,1.47,6.98,1.065
