timestamp,ais_density_ships_per_km2,distance_to_nearest_outfall_km,dumping_hotspot_flag
2025-03-17 16:00:00,0.474,3.9,0
2025-03-17 17:00:00,0.176,2.53,0
2025-03-17 18:00:00,0.607,1.72,0
2025-03-17 19:00:00,0.571,1.01,0
2025-03-17 20:00:00,2.64,2.37,0
2025-03-17 21:00:00,1.569,5.14,0
2025-03-17 22:00:00,1.565,1.7,0
2025-03-17 23:00:00,0.314,5.68,0
2025-03-18 00:00:00,1.502,1.65,0
2025-03-18 01:00:00,0.515,3.2,0
2025-03-18 02:00:00,1.458,4.31,0
2025-03-18 03:00:00,0.975,5.35,1
2025-03-18 04:00:00,0.403,2.84,0
2025-03-18 05:00:00,1.462,4.37,0
2025-03-18 06:00:00,2.169,3.88,0
2025-03-18 07:00:00,0.564,3.05,0
2025-03-18 08:00:00,1.395,1.63,0
2025-03-18 09:00:00,0.038,4.29,0
2025-03-18 10:00:00,0.963,3.55,0
2025-03-18 11:00:00,0.967,2.92,0
2025-03-18 12:00:00,0.955,3.71,0
2025-03-18 13:00:00,2.167,4.53,0
2025-03-18 14:00:00,0.398,0.48,0
2025-03-18 15:00:00,1.066,2.52,0
2025-03-18 16:00:00,1.653,1.75,0
2025-03-18 17:00:00,0.411,1.88,0
2025-03-18 18:00:00,0.67,2.08,0
2025-03-18 19:00:00,1.869,5.48,0
2025-03-18 20:00:00,2.007,4.1,0
2025-03-18 21:00:00,0.627,1.52,0
2025-03-18 22:00:00,1.143,3.83,0
2025-03-18 23:00:00,1.423,4.27,0
2025-03-19 00:00:00,0.637,2.85,0
2025-03-19 01:00:00,1.117,1.18,0
2025-03-19 02:00:00,0.631,1.54,0
2025-03-19 03:00:00,0.259,0.64,0
2025-03-19 04:00:00,0.801,7.35,0
2025-03-19 05:00:00,0.702,0.39,0
2025-03-19 06:00:00,0.644,1.24,0
2025-03-19 07:00:00,0.996,3.46,0
2025-03-19 08:00:00,1.064,0.21,0
2025-03-19 09:00:00,1.367,1.41,0
2025-03-19 10:00:00,1.824,3.71,0
2025-03-19 11:00:00,1.824,3.87,0
2025-03-19 12:00:00,1.148,4.24,0
2025-03-19 13:00:00,0.872,4.79,0
2025-03-19 14:00:00,2.004,3.43,0
2025-03-19 15:00:00,1.14,2.26,0
2025-03-19 16:00:00,0.842,4.32,0
2025-03-19 17:00:00,1.302,6.0,0
2025-03-19 18:00:00,0.105,4.61,0
2025-03-19 19:00:00,0.918,1.95,0
2025-03-19 20:00:00,0.878,4.61,0
2025-03-19 21:00:00,0.484,4.51,0
2025-03-19 22:00:00,0.952,1.27,0
2025-03-19 23:00:00,1.231,3.08,0
2025-03-20 00:00:00,1.477,4.52,0
2025-03-20 01:00:00,0.602,5.59,0
2025-03-20 02:00:00,0.687,2.34,0
2025-03-20 03:00:00,0.528,0.88,0
2025-03-20 04:00:00,1.015,4.42,0
2025-03-20 05:00:00,0.053,3.05,0
2025-03-20 06:00:00,0.966,3.93,0
2025-03-20 07:00:00,1.375,3.84,0
2025-03-20 08:00:00,0.826,3.77,0
2025-03-20 09:00:00,0.943,2.76,0
2025-03-20 10:00:00,1.795,5.13,0
2025-03-20 11:00:00,1.166,1.97,0
2025-03-20 12:00:00,1.917,3.98,0
2025-03-20 13:00:00,2.182,4.2,0
2025-03-20 14:00:00,1.518,3.15,0
2025-03-20 15:00:00,1.026,4.93,0
2025-03-20 16:00:00,2.149,2.66,0
2025-03-20 17:00:00,0.316,7.63,0
2025-03-20 18:00:00,0.269,3.93,0
2025-03-20 19:00:00,1.662,5.73,0
2025-03-20 20:00:00,2.685,5.1,0
2025-03-20 21:00:00,1.073,6.06,0
2025-03-20 22:00:00,0.874,3.66,0
2025-03-20 23:00:00,0.613,5.53,0
2025-03-21 00:00:00,1.022,6.12,0
2025-03-21 01:00:00,1.263,4.02,0
2025-03-21 02:00:00,1.099,2.24,0
2025-03-21 03:00:00,0.825,6.79,0
2025-03-21 04:00:00,1.213,3.53,0
2025-03-21 05:00:00,0.922,3.64,0
2025-03-21 06:00:00,1.506,3.99,0
2025-03-21 07:00:00,1.782,2.09,0
2025-03-21 08:00:00,0.64,4.11,0
2025-03-21 09:00:00,1.187,4.13,0
2025-03-21 10:00:00,1.268,3.48,0
2025-03-21 11:00:00,0.48,3.38,0
2025-03-21 12:00:00,0.546,3.1,0
2025-03-21 13:00:00,0.824,2.82,0
2025-03-21 14:00:00,1.825,4.81,0
2025-03-21 15:00:00,1.083,4.02,0
2025-03-21 16:00:00,1.278,5.18,1
2025-03-21 17:00:00,1.385,2.56,0
2025-03-21 18:00:00,1.579,5.53,0
2025-03-21 19:00:00,1.501,5.1,0
2025-03-21 20:00:00,1.24,3.06,0
2025-03-21 21:00:00,0.745,2.3,0
2025-03-21 22:00:00,1.238,4.57,0
2025-03-21 23:00:00,0.603,0.65,0
2025-03-22 00:00:00,1.344,2.75,0
2025-03-22 01:00:00,0.572,4.0,0
2025-03-22 02:00:00,0.687,3.23,0
2025-03-22 03:00:00,1.083,1.57,0
2025-03-22 04:00:00,1.746,3.66,0
2025-03-22 05:00:00,0.026,1.7,0
2025-03-22 06:00:00,1.719,3.97,0
2025-03-22 07:00:00,1.484,2.8,0
2025-03-22 08:00:00,0.928,3.25,0
2025-03-22 09:00:00,1.416,2.02,0
2025-03-22 10:00:00,0.479,4.89,0
2025-03-22 11:00:00,0.724,3.24,0
2025-03-22 12:00:00,1.457,2.17,0
2025-03-22 13:00:00,0.595,3.28,0
2025-03-22 14:00:00,1.291,6.62,0
2025-03-22 15:00:00,0.802,4.1,0
2025-03-22 16:00:00,0.928,5.44,0
2025-03-22 17:00:00,1.845,0.6,0
2025-03-22 18:00:00,0.501,3.14,0
2025-03-22 19:00:00,1.18,1.7,0
2025-03-22 20:00:00,1.487,2.57,0
2025-03-22 21:00:00,0.903,2.12,0
2025-03-22 22:00:00,0.563,5.82,0
2025-03-22 23:00:00,0.946,4.79,0
2025-03-23 00:00:00,0.388,2.14,0
2025-03-23 01:00:00,0.605,2.66,0
2025-03-23 02:00:00,1.436,4.15,0
2025-03-23 03:00:00,1.056,5.1,0
2025-03-23 04:00:00,0.801,5.37,0
2025-03-23 05:00:00,0.98,4.64,0
2025-03-23 06:00:00,0.716,6.77,0
2025-03-23 07:00:00,1.369,4.27,0
2025-03-23 08:00:00,0.929,2.7,0
2025-03-23 09:00:00,0.852,2.03,0
2025-03-23 10:00:00,1.126,1.56,0
2025-03-23 11:00:00,0.839,1.32,0
2025-03-23 12:00:00,1.285,4.71,0
2025-03-23 13:00:00,1.45,6.36,0
2025-03-23 14:00:00,1.036,3.69,0
2025-03-23 15:00:00,0.511,6.79,0
2025-03-23 16:00:00,0.679,3.55,0
2025-03-23 17:00:00,0.551,4.59,0
2025-03-23 18:00:00,1.422,0.65,0
2025-03-23 19:00:00,0.762,4.96,0
2025-03-23 20:00:00,0.899,2.35,0
2025-03-23 21:00:00,1.136,5.0,0
2025-03-23 22:00:00,0.488,5.81,0
2025-03-23 23:00:00,0.881,4.05,0
2025-03-24 00:00:00,0.553,4.28,0
2025-03-24 01:00:00,0.612,3.71,0
2025-03-24 02:00:00,0.335,4.65,0
2025-03-24 03:00:00,0.591,6.87,0
2025-03-24 04:00:00,1.003,3.52,0
2025-03-24 05:00:00,0.414,3.8,0
2025-03-24 06:00:00,0.771,0.3,0
2025-03-24 07:00:00,2.514,4.26,0
2025-03-24 08:00:00,1.354,2.09,0
2025-03-24 09:00:00,1.403,3.14,0
2025-03-24 10:00:00,0.824,4.36,0
2025-03-24 11:00:00,1.825,0.59,0
2025-03-24 12:00:00,1.923,4.34,0
2025-03-24 13:00:00,0.837,3.95,0
2025-03-24 14:00:00,1.841,4.77,0
2025-03-24 15:00:00,2.004,2.35,0
2025-03-24 16:00:00,0.041,5.5,0
2025-03-24 17:00:00,1.716,4.05,0
2025-03-24 18:00:00,0.741,2.22,0
2025-03-24 19:00:00,1.995,1.04,0
2025-03-24 20:00:00,0.72,2.53,0
2025-03-24 21:00:00,1.043,5.07,0
2025-03-24 22:00:00,0.096,4.3,0
2025-03-24 23:00:00,1.246,0.36,0
2025-03-25 00:00:00,0.829,2.9,0
2025-03-25 01:00:00,1.317,3.73,0
2025-03-25 02:00:00,0.513,6.94,0
2025-03-25 03:00:00,0.885,5.82,0
2025-03-25 04:00:00,1.408,3.18,0
2025-03-25 05:00:00,0.79,3.83,0
2025-03-25 06:00:00,1.458,1.05,0
2025-03-25 07:00:00,1.62,1.23,0
2025-03-25 08:00:00,0.269,2.79,0
2025-03-25 09:00:00,0.887,5.31,0
2025-03-25 10:00:00,1.883,3.83,0
2025-03-25 11:00:00,0.029,2.15,0
2025-03-25 12:00:00,1.871,5.14,0
2025-03-25 13:00:00,0.847,6.73,0
2025-03-25 14:00:00,2.433,0.82,0
2025-03-25 15:00:00,1.462,3.41,0
2025-03-25 16:00:00,0.72,2.54,0
2025-03-25 17:00:00,1.788,3.58,0
2025-03-25 18:00:00,2.06,2.68,0
2025-03-25 19:00:00,1.563,8.53,0
2025-03-25 20:00:00,0.932,3.29,0
2025-03-25 21:00:00,1.375,4.04,0
2025-03-25 22:00:00,0.428,3.8,0
2025-03-25 23:00:00,1.229,1.24,0
2025-03-26 00:00:00,0.163,3.87,0
2025-03-26 01:00:00,0.847,0.85,0
2025-03-26 02:00:00,0.577,6.75,0
2025-03-26 03:00:00,0.251,5.13,0
2025-03-26 04:00:00,1.322,2.46,0
2025-03-26 05:00:00,0.059,3.2,0
2025-03-26 06:00:00,2.03,5.35,0
2025-03-26 07:00:00,0.28,3.99,0
2025-03-26 08:00:00,1.832,0.53,0
2025-03-26 09:00:00,0.732,3.8,0
2025-03-26 10:00:00,0.028,5.45,0
2025-03-26 11:00:00,0.928,0.7,0
2025-03-26 12:00:00,1.538,3.75,0
2025-03-26 13:00:00,0.661,2.0,0
2025-03-26 14:00:00,1.356,5.78,0
2025-03-26 15:00:00,1.614,2.68,0
2025-03-26 16:00:00,2.096,2.5,0
2025-03-26 17:00:00,1.238,4.99,0
2025-03-26 18:00:00,1.899,1.88,0
2025-03-26 19:00:00,1.71,3.65,0
2025-03-26 20:00:00,1.145,4.01,0
2025-03-26 21:00:00,1.259,3.15,0
2025-03-26 22:00:00,1.158,1.15,0
2025-03-26 23:00:00,0.734,1.93,0
2025-03-27 00:00:00,1.085,3.26,0
2025-03-27 01:00:00,0.909,0.09,0
2025-03-27 02:00:00,1.019,3.65,0
2025-03-27 03:00:00,1.553,3.03,0
2025-03-27 04:00:00,0.478,4.53,0
2025-03-27 05:00:00,0.902,4.67,0
2025-03-27 06:00:00,1.218,1.48,0
2025-03-27 07:00:00,1.673,2.57,0
2025-03-27 08:00:00,0.929,1.83,0
2025-03-27 09:00:00,0.86,2.55,0
2025-03-27 10:00:00,1.161,3.05,0
2025-03-27 11:00:00,1.485,5.52,0
2025-03-27 12:00:00,0.926,2.43,0
2025-03-27 13:00:00,0.393,5.1,0
2025-03-27 14:00:00,0.629,3.97,0
2025-03-27 15:00:00,2.049,5.99,0
2025-03-27 16:00:00,2.128,2.86,0
2025-03-27 17:00:00,0.902,2.04,0
2025-03-27 18:00:00,2.278,3.76,0
2025-03-27 19:00:00,1.004,0.61,0
2025-03-27 20:00:00,0.279,3.78,0
2025-03-27 21:00:00,0.678,4.52,0
2025-03-27 22:00:00,1.09,5.48,0
2025-03-27 23:00:00,0.574,4.23,0
2025-03-28 00:00:00,1.041,3.24,0
2025-03-28 01:00:00,0.907,6.99,0
2025-03-28 02:00:00,0.685,3.48,0
2025-03-28 03:00:00,1.111,1.59,0
2025-03-28 04:00:00,1.292,3.44,0
2025-03-28 05:00:00,0.873,1.08,0
2025-03-28 06:00:00,1.554,1.28,0
2025-03-28 07:00:00,0.326,3.93,0
2025-03-28 08:00:00,2.035,1.11,0
2025-03-28 09:00:00,0.88,2.39,0
2025-03-28 10:00:00,0.683,1.4,0
2025-03-28 11:00:00,1.732,3.75,0
2025-03-28 12:00:00,0.97,2.22,0
2025-03-28 13:00:00,0.783,4.46,0
2025-03-28 14:00:00,1.024,4.31,0
2025-03-28 15:00:00,0.47,1.15,0
2025-03-28 16:00:00,0.777,5.16,0
2025-03-28 17:00:00,1.813,3.19,0
2025-03-28 18:00:00,1.899,1.3,0
2025-03-28 19:00:00,1.239,4.17,0
2025-03-28 20:00:00,0.792,6.67,0
2025-03-28 21:00:00,0.966,3.15,0
2025-03-28 22:00:00,0.041,0.53,0
2025-03-28 23:00:00,1.268,5.16,0
2025-03-29 00:00:00,0.772,6.34,0
2025-03-29 01:00:00,0.386,1.56,0
2025-03-29 02:00:00,1.395,2.07,0
2025-03-29 03:00:00,0.817,3.56,0
2025-03-29 04:00:00,0.63,0.02,0
2025-03-29 05:00:00,1.62,7.25,0
2025-03-29 06:00:00,0.885,3.41,0
2025-03-29 07:00:00,1.649,3.57,0
2025-03-29 08:00:00,1.616,4.14,0
2025-03-29 09:00:00,0.692,3.04,0
2025-03-29 10:00:00,1.116,2.57,0
2025-03-29 11:00:00,1.049,1.81,0
2025-03-29 12:00:00,0.14,1.38,0
2025-03-29 13:00:00,0.022,4.23,0
2025-03-29 14:00:00,0.105,5.93,0
2025-03-29 15:00:00,0.93,5.21,0
2025-03-29 16:00:00,0.604,2.98,0
2025-03-29 17:00:00,0.641,3.15,0
2025-03-29 18:00:00,0.948,6.41,0
2025-03-29 19:00:00,1.202,2.06,0
2025-03-29 20:00:00,1.012,0.5,0
2025-03-29 21:00:00,0.518,3.95,0
2025-03-29 22:00:00,1.572,5.03,0
2025-03-29 23:00:00,0.72,0.98,0
2025-03-30 00:00:00,1.199,4.22,0
2025-03-30 01:00:00,0.305,1.47,0
2025-03-30 02:00:00,1.334,0.95,0
2025-03-30 03:00:00,0.581,2.98,0
2025-03-30 04:00:00,1.921,1.42,0
2025-03-30 05:00:00,0.275,0.31,0
2025-03-30 06:00:00,0.56,3.69,0
2025-03-30 07:00:00,1.087,3.42,0
2025-03-30 08:00:00,0.987,0.41,0
2025-03-30 09:00:00,0.496,0.97,0
2025-03-30 10:00:00,2.084,4.34,0
2025-03-30 11:00:00,2.021,4.45,0
2025-03-30 12:00:00,0.996,1.26,0
2025-03-30 13:00:00,1.806,1.23,0
2025-03-30 14:00:00,2.053,3.35,0
2025-03-30 15:00:00,1.194,4.26,0
2025-03-30 16:00:00,0.798,4.24,0
2025-03-30 17:00:00,1.969,4.59,0
2025-03-30 18:00:00,1.876,2.2,0
2025-03-30 19:00:00,0.448,3.82,0
2025-03-30 20:00:00,2.05,2.79,0
2025-03-30 21:00:00,0.392,2.49,0
2025-03-30 22:00:00,0.952,0.78,0
2025-03-30 23:00:00,0.474,4.04,0
2025-03-31 00:00:00,0.866,0.53,0
2025-03-31 01:00:00,0.846,1.39,0
2025-03-31 02:00:00,1.693,4.74,1
2025-03-31 03:00:00,0.151,3.2,1
2025-03-31 04:00:00,0.492,5.39,0
2025-03-31 05:00:00,0.614,2.89,0
2025-03-31 06:00:00,1.397,2.5,1
2025-03-31 07:00:00,1.013,5.56,0
2025-03-31 08:00:00,0.119,2.78,0
2025-03-31 09:00:00,1.642,4.01,0
2025-03-31 10:00:00,2.001,3.21,0
2025-03-31 11:00:00,1.46,3.72,0
2025-03-31 12:00:00,0.926,3.1,0
2025-03-31 13:00:00,1.323,5.08,0
2025-03-31 14:00:00,0.47,3.62,0
2025-03-31 15:00:00,1.837,2.9,0
2025-03-31 16:00:00,1.499,3.96,0
2025-03-31 17:00:00,0.88,0.71,0
2025-03-31 18:00:00,1.249,5.32,0
2025-03-31 19:00:00,1.819,0.79,0
2025-03-31 20:00:00,1.899,2.31,0
2025-03-31 21:00:00,0.77,2.69,0
2025-03-31 22:00:00,1.659,3.95,0
2025-03-31 23:00:00,1.347,6.42,0
2025-04-01 00:00:00,1.011,5.36,0
2025-04-01 01:00:00,0.642,0.85,0
2025-04-01 02:00:00,0.654,1.91,0
2025-04-01 03:00:00,0.88,0.98,0
2025-04-01 04:00:00,0.756,1.16,0
2025-04-01 05:00:00,1.48,2.44,0
2025-04-01 06:00:00,0.638,5.86,0
2025-04-01 07:00:00,1.503,3.06,0
2025-04-01 08:00:00,0.001,3.29,0
2025-04-01 09:00:00,1.426,3.91,0
2025-04-01 10:00:00,1.723,1.81,0
2025-04-01 11:00:00,2.064,3.37,0
2025-04-01 12:00:00,0.845,3.94,0
2025-04-01 13:00:00,0.773,7.93,0
2025-04-01 14:00:00,1.814,5.16,0
2025-04-01 15:00:00,1.917,6.46,0
2025-04-01 16:00:00,1.064,3.55,0
2025-04-01 17:00:00,0.024,4.45,0
2025-04-01 18:00:00,0.565,3.97,0
2025-04-01 19:00:00,1.145,0.28,0
2025-04-01 20:00:00,0.349,0.93,0
2025-04-01 21:00:00,1.091,1.48,0
2025-04-01 22:00:00,0.491,5.74,0
2025-04-01 23:00:00,0.771,2.79,0
2025-04-02 00:00:00,1.238,4.9,0
2025-04-02 01:00:00,0.947,5.85,0
2025-04-02 02:00:00,1.578,1.19,0
2025-04-02 03:00:00,1.359,6.16,0
2025-04-02 04:00:00,0.384,1.41,0
2025-04-02 05:00:00,1.037,3.13,0
2025-04-02 06:00:00,1.292,1.56,0
2025-04-02 07:00:00,1.912,3.93,0
2025-04-02 08:00:00,1.514,3.21,0
2025-04-02 09:00:00,0.9,4.93,0
2025-04-02 10:00:00,1.486,5.3,0
2025-04-02 11:00:00,0.979,6.34,0
2025-04-02 12:00:00,0.812,4.85,0
2025-04-02 13:00:00,1.133,4.97,0
2025-04-02 14:00:00,1.349,2.69,0
2025-04-02 15:00:00,1.98,3.18,0
2025-04-02 16:00:00,0.902,4.07,0
2025-04-02 17:00:00,0.05,1.27,0
2025-04-02 18:00:00,1.082,5.52,0
2025-04-02 19:00:00,1.354,3.26,1
2025-04-02 20:00:00,1.309,3.85,0
2025-04-02 21:00:00,0.699,0.77,0
2025-04-02 22:00:00,1.18,2.85,0
2025-04-02 23:00:00,0.925,5.05,0
2025-04-03 00:00:00,1.041,4.26,0
2025-04-03 01:00:00,0.065,4.99,0
2025-04-03 02:00:00,0.731,2.89,0
2025-04-03 03:00:00,0.744,3.73,0
2025-04-03 04:00:00,1.474,3.31,0
2025-04-03 05:00:00,0.758,4.7,0
2025-04-03 06:00:00,0.804,3.97,0
2025-04-03 07:00:00,0.769,2.81,0
2025-04-03 08:00:00,1.788,1.11,0
2025-04-03 09:00:00,0.852,3.81,0
2025-04-03 10:00:00,0.688,0.48,0
2025-04-03 11:00:00,1.75,4.74,0
2025-04-03 12:00:00,1.435,5.0,0
2025-04-03 13:00:00,1.058,0.61,0
2025-04-03 14:00:00,0.403,4.04,0
2025-04-03 15:00:00,1.533,3.99,0
2025-04-03 16:00:00,1.696,4.18,0
2025-04-03 17:00:00,0.628,1.28,0
2025-04-03 18:00:00,1.419,4.36,0
2025-04-03 19:00:00,1.14,1.23,0
2025-04-03 20:00:00,0.67,4.74,0
2025-04-03 21:00:00,0.622,4.28,0
2025-04-03 22:00:00,0.781,2.91,0
2025-04-03 23:00:00,0.273,4.26,0
2025-04-04 00:00:00,1.028,1.8,0
2025-04-04 01:00:00,0.516,2.49,0
2025-04-04 02:00:00,0.532,5.6,0
2025-04-04 03:00:00,1.002,5.52,0
2025-04-04 04:00:00,0.619,1.52,0
2025-04-04 05:00:00,0.714,2.39,0
2025-04-04 06:00:00,1.137,2.5,0
2025-04-04 07:00:00,0.735,3.61,0
2025-04-04 08:00:00,0.889,3.26,0
2025-04-04 09:00:00,1.189,5.83,0
2025-04-04 10:00:00,1.191,6.26,0
2025-04-04 11:00:00,1.516,6.75,0
2025-04-04 12:00:00,1.543,7.39,0
2025-04-04 13:00:00,1.931,0.66,0
2025-04-04 14:00:00,0.296,3.16,0
2025-04-04 15:00:00,1.748,2.25,0
2025-04-04 16:00:00,0.996,1.88,0
2025-04-04 17:00:00,1.595,6.04,0
2025-04-04 18:00:00,1.404,4.26,0
2025-04-04 19:00:00,0.854,0.64,0
2025-04-04 20:00:00,2.112,8.17,0
2025-04-04 21:00:00,1.104,0.23,0
2025-04-04 22:00:00,0.968,2.86,0
2025-04-04 23:00:00,1.676,3.66,0
2025-04-05 00:00:00,0.41,1.46,0
2025-04-05 01:00:00,0.81,4.49,1
2025-04-05 02:00:00,1.025,2.39,0
2025-04-05 03:00:00,0.373,4.98,0
2025-04-05 04:00:00,0.534,4.22,0
2025-04-05 05:00:00,1.199,1.01,0
2025-04-05 06:00:00,0.902,0.71,0
2025-04-05 07:00:00,1.723,5.03,0
2025-04-05 08:00:00,0.822,4.23,0
2025-04-05 09:00:00,2.412,1.65,0
2025-04-05 10:00:00,0.206,2.3,0
2025-04-05 11:00:00,1.805,3.34,0
2025-04-05 12:00:00,1.351,0.15,0
2025-04-05 13:00:00,0.282,7.59,1
2025-04-05 14:00:00,1.066,1.74,0
2025-04-05 15:00:00,0.044,3.56,0
2025-04-05 16:00:00,1.411,6.51,0
2025-04-05 17:00:00,0.842,3.17,0
2025-04-05 18:00:00,0.03,4.08,0
2025-04-05 19:00:00,1.299,1.78,0
2025-04-05 20:00:00,1.287,2.51,0
2025-04-05 21:00:00,1.643,1.83,0
2025-04-05 22:00:00,1.131,5.8,0
2025-04-05 23:00:00,0.155,2.3,0
2025-04-06 00:00:00,0.589,2.16,0
2025-04-06 01:00:00,1.242,1.95,0
2025-04-06 02:00:00,0.149,4.19,0
2025-04-06 03:00:00,0.491,4.55,0
2025-04-06 04:00:00,0.801,0.1,0
2025-04-06 05:00:00,0.589,3.62,0
2025-04-06 06:00:00,2.155,4.04,0
2025-04-06 07:00:00,1.31,6.03,0
2025-04-06 08:00:00,1.22,1.3,0
2025-04-06 09:00:00,0.65,1.48,0
2025-04-06 10:00:00,0.539,4.65,0
2025-04-06 11:00:00,1.262,3.39,0
2025-04-06 12:00:00,1.152,5.98,0
2025-04-06 13:00:00,0.47,5.48,0
2025-04-06 14:00:00,1.34,4.0,0
2025-04-06 15:00:00,1.234,3.38,0
2025-04-06 16:00:00,1.015,3.22,0
2025-04-06 17:00:00,1.916,3.45,1
2025-04-06 18:00:00,1.193,3.61,0
2025-04-06 19:00:00,1.057,6.06,0
2025-04-06 20:00:00,1.879,0.17,0
2025-04-06 21:00:00,0.74,2.74,0
2025-04-06 22:00:00,0.639,3.87,0
2025-04-06 23:00:00,0.332,2.41,0
2025-04-07 00:00:00,0.824,2.99,0
2025-04-07 01:00:00,1.173,2.71,0
2025-04-07 02:00:00,0.633,5.85,0
2025-04-07 03:00:00,0.268,2.74,0
2025-04-07 04:00:00,1.204,2.2,1
2025-04-07 05:00:00,1.22,4.9,0
2025-04-07 06:00:00,1.551,2.54,0
2025-04-07 07:00:00,1.258,3.2,0
2025-04-07 08:00:00,1.452,1.51,0
2025-04-07 09:00:00,0.27,2.77,0
2025-04-07 10:00:00,0.851,3.44,0
2025-04-07 11:00:00,1.605,1.22,0
2025-04-07 12:00:00,1.403,3.32,0
2025-04-07 13:00:00,1.742,4.42,0
2025-04-07 14:00:00,2.12,0.08,0
2025-04-07 15:00:00,0.459,2.33,0
2025-04-07 16:00:00,1.49,8.1,0
2025-04-07 17:00:00,1.045,3.13,0
2025-04-07 18:00:00,0.932,5.55,0
2025-04-07 19:00:00,2.683,3.45,0
2025-04-07 20:00:00,0.258,2.91,0
2025-04-07 21:00:00,0.727,5.18,0
2025-04-07 22:00:00,0.705,5.65,0
2025-04-07 23:00:00,0.819,1.89,0
2025-04-08 00:00:00,0.011,1.52,0
2025-04-08 01:00:00,0.408,1.04,0
2025-04-08 02:00:00,0.82,1.92,0
2025-04-08 03:00:00,0.242,5.55,0
2025-04-08 04:00:00,1.181,3.56,0
2025-04-08 05:00:00,1.032,5.63,0
2025-04-08 06:00:00,0.248,1.64,0
2025-04-08 07:00:00,1.062,1.69,0
2025-04-08 08:00:00,1.425,2.79,0
2025-04-08 09:00:00,0.375,4.03,0
2025-04-08 10:00:00,0.254,3.25,0
2025-04-08 11:00:00,0.625,4.76,0
2025-04-08 12:00:00,2.812,4.25,0
2025-04-08 13:00:00,1.857,4.38,0
2025-04-08 14:00:00,0.835,4.73,0
2025-04-08 15:00:00,0.401,5.47,0
2025-04-08 16:00:00,0.705,0.93,0
2025-04-08 17:00:00,2.113,3.48,0
2025-04-08 18:00:00,2.42,5.02,0
2025-04-08 19:00:00,0.713,8.04,0
2025-04-08 20:00:00,1.387,3.32,0
2025-04-08 21:00:00,0.695,0.46,0
2025-04-08 22:00:00,1.308,6.07,0
2025-04-08 23:00:00,0.362,1.31,0
2025-04-09 00:00:00,1.192,4.33,0
2025-04-09 01:00:00,0.264,4.47,0
2025-04-09 02:00:00,1.179,3.73,0
2025-04-09 03:00:00,0.46,0.34,0
2025-04-09 04:00:00,0.674,2.85,0
2025-04-09 05:00:00,0.542,0.67,0
2025-04-09 06:00:00,2.377,4.32,0
2025-04-09 07:00:00,1.796,1.91,0
2025-04-09 08:00:00,0.953,0.32,0
2025-04-09 09:00:00,0.705,4.78,0
2025-04-09 10:00:00,1.988,1.22,0
2025-04-09 11:00:00,0.839,3.74,0
2025-04-09 12:00:00,1.488,2.17,0
2025-04-09 13:00:00,0.624,5.06,0
2025-04-09 14:00:00,2.552,4.99,0
2025-04-09 15:00:00,2.838,3.93,0
2025-04-09 16:00:00,1.218,3.31,0
2025-04-09 17:00:00,0.981,2.71,0
2025-04-09 18:00:00,1.241,1.33,0
2025-04-09 19:00:00,0.827,2.44,0
2025-04-09 20:00:00,0.723,4.36,0
2025-04-09 21:00:00,0.894,7.02,0
2025-04-09 22:00:00,1.05,4.53,0
2025-04-09 23:00:00,0.853,4.79,0
2025-04-10 00:00:00,0.916,3.31,0
2025-04-10 01:00:00,0.547,4.45,0
2025-04-10 02:00:00,0.426,0.37,0
2025-04-10 03:00:00,0.423,2.2,0
2025-04-10 04:00:00,1.109,4.77,0
2025-04-10 05:00:00,0.832,4.8,0
2025-04-10 06:00:00,1.321,2.52,1
2025-04-10 07:00:00,1.405,1.14,0
2025-04-10 08:00:00,1.165,3.37,0
2025-04-10 09:00:00,1.265,2.72,0
2025-04-10 10:00:00,1.977,5.19,0
2025-04-10 11:00:00,1.666,4.77,0
2025-04-10 12:00:00,1.097,6.29,0
2025-04-10 13:00:00,0.917,5.5,0
2025-04-10 14:00:00,1.816,3.01,0
2025-04-10 15:00:00,1.4,4.13,0
2025-04-10 16:00:00,1.015,7.16,0
2025-04-10 17:00:00,0.425,2.78,0
2025-04-10 18:00:00,2.216,3.81,0
2025-04-10 19:00:00,0.524,3.49,0
2025-04-10 20:00:00,1.371,3.53,0
2025-04-10 21:00:00,1.53,1.93,0
2025-04-10 22:00:00,0.664,5.86,0
2025-04-10 23:00:00,0.782,1.85,0
2025-04-11 00:00:00,1.141,6.84,0
2025-04-11 01:00:00,0.323,6.45,0
2025-04-11 02:00:00,0.132,3.95,0
2025-04-11 03:00:00,0.657,3.51,0
2025-04-11 04:00:00,0.832,2.1,0
2025-04-11 05:00:00,0.828,3.63,0
2025-04-11 06:00:00,2.05,5.44,0
2025-04-11 07:00:00,0.632,2.27,0
2025-04-11 08:00:00,1.114,6.14,0
2025-04-11 09:00:00,2.104,5.35,0
2025-04-11 10:00:00,1.033,3.31,0
2025-04-11 11:00:00,2.392,4.93,0
2025-04-11 12:00:00,1.059,1.86,0
2025-04-11 13:00:00,0.784,3.31,0
2025-04-11 14:00:00,1.177,7.49,0
2025-04-11 15:00:00,1.356,5.65,0
2025-04-11 16:00:00,0.953,4.4,0
2025-04-11 17:00:00,1.439,3.62,0
2025-04-11 18:00:00,1.11,3.37,0
2025-04-11 19:00:00,1.962,3.45,0
2025-04-11 20:00:00,1.505,2.11,0
2025-04-11 21:00:00,0.804,4.67,0
